id,id_1,research_outputs,name,authorship_position_from_authorship,authorship_2,resource_type_from_research_outputs,record_id,identifier_from_research_outputs,institution_id_from_authorship,institution_display_name_from_institution_id_from_authorship,publication_date,in_analysis_timeframe_from_research_outputs_3,cleaned_name,gender_based_on_pronouns,institution_country_code_from_institution_id_from_authorship,orcid,pronouns,sources_used,source_ur_ls,reviewer,nqg_classification,p_gf,pronoun_source_final,recommended_staff_for_follow_up,google_scholar_id,screenshots,created_time,open_alex_id,ultimate_name,screenshots_file_paths
recaZR0UUl5wT5Eiy,3454,5656cd7a73725ae2a46db81a4b2a5cd3,b3f5a8108c9254f650451de39ddfcaa8,"""middle""",6403,"""journal article""",recrkkzsLaD8jH16w,2e4f9a997edf01c1866bf55da5d4109b,5f74be0f76d5d666d375a0c02ae6a368,4ade256ceafa4cb28c82f85e2961e1a6,72c6485a0b88de1df8b39c245f35c92b,1,b3f5a8108c9254f650451de39ddfcaa8,undetermined,CN,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recaanXlFUGyapYzs,2793,4750bd20ad699be851dc90fd5134c258,6200dffae68b325383b0d0a1c6850505,"""last,middle""","5008, 5009","""comment,journal article""",recHLciVb2o6vARre,db3794d737e88b4d59cd390826991dc7,e813821b666115cdef25de41eca11544,731f9201ae563b683f827a7a0585edb0,66a65b4626e20adf1823bec5b3b0218d,"0, 1",6200dffae68b325383b0d0a1c6850505,gendered female,"US, US",396f1837bdc228159d12c551d5a704ed,"""she_her_hers""","""Professional Website""",3e62bd25f3534964aaea827260f39ca6,838e22a25ac8f362d9113982bbb0c619,gf,0.992,Online information,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recabrfMM0VZC8DpA,704,73da286fd509bbe4fa087a0936bf2c2d,225b1df3d0f89ac757e3fe8150305f2a,"""first""",1234,"""front matter""",recvEeWosrwEGun8e,9782226ae92cb038d28e85fc62de7f3d,e09072cfa75e5c3a199652bcfc8fda7f,437f7ea07547a3a7dcc1cb5804c095d3,66b1736e7cf25b718311773e968e348e,"1, 1, 1",225b1df3d0f89ac757e3fe8150305f2a,undetermined,US,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recaeGYQi4hzT252T,1267,86f9297e9239cc699964ca7adf0bfde9,82df4e259d8f428a0dc474c5adf521b4,"""middle""","2171, 2172, 2173, 2174, 2175, 2176, 2177, 2178, 2179, 2180, 2181, 8328, 8329","""journal article,review,abstract,letter to the editor""",recypCHbcxyKmbTI6,072c4482ef9e4a084f6dbf216408fb29,f39f561dfc9c806dade1ce9587f640e6,f58576c7bd302fe41b023f658a71bd1f,8156d828ae135c852eb950f416ec8745,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",82df4e259d8f428a0dc474c5adf521b4,undetermined,"AU, AU, AU, AU, AU, AU, AU, AU, AU, AU, AU, AU, AU",396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recaeQIHASHfkgodO,1932,57bf61a65e6bb35daae9594e4dbd3c2a,278a9ac2ce241784b71c4160edbeedc7,"""middle""","3471, 3472, 3473, 3474, 8446, 9312, 9366","""journal article,preprint""",reciYqlx2vr48Gb72,603d83b28c65e4e5f1c37bf12d5146c4,49998317c5641b5bde33c2067afbcb26,6e84eeff9a29aa9fde7a682e72b0cb86,999f47cae66f971b00730db34c23a373,"1, 1, 1, 1, 1",278a9ac2ce241784b71c4160edbeedc7,undetermined,"US, US, US, US, US, US, US",60271bd05abe22f3ae77cf83613e2799,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recaghhN8jrDD0VFY,1625,674a7d6fdbc69019f1b4f28f53a6ce60,1b95415b13a3c769ae1a94cc75668d45,"""last""",8399,"""journal article""",rec4W4DRdTSNvvf8g,0f8de815a542ffa5cc1b4a8b3fc46d1c,e82705f6a1e5ba6aabaa057cb1fe1c96,a58943cfc5ad54fe83f0558f245daa7e,3b7251b3b14dfcd8d2106302ee6c2ee1,1,1b95415b13a3c769ae1a94cc75668d45,gendered female,US,396f1837bdc228159d12c551d5a704ed,"""she_her_hers""","""Professional Website""",8332908b7409002720b280136e123c48,4e3b33df3ca6854177eaf0af49e0a4f2,gf,0.991,Online information,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recaj0a9n3ENnZMZ1,1387,5cb13173ab21c95ba3d8785a90b871ac,64184a5fa6cf886e16a7c01a7f13c60f,"""middle""",2389,"""journal article""",recn85gYwhpW6Id5w,6257ba8218db1ef982a57cab48ba5a90,96e47e04473236f5e1923bea4d8f50f2,b2d27ef2c5a71d5c2a8b9abd2a3b545f,b9b29516cf20ac260e324f82c71c5ac9,1,64184a5fa6cf886e16a7c01a7f13c60f,gendered female,US,396f1837bdc228159d12c551d5a704ed,"""she_her_hers""","""Personal Interaction""",396f1837bdc228159d12c551d5a704ed,0ffa1d630be9ab298516060016bfbe44,NA,NA,Professional interaction,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recak4HJTDe2MTxsj,2167,90cb00773330004fc3e7cdebfae8a997,af2b95eb92c0f9f45ed5b9664ba53bb2,"""middle""",3887,"""journal article""",recF595BR9adgatkv,f3cc1cc4c5875425d7946e50bcfc8483,81d92b9f2f2db715ab61a9d89820c321,c786f989a3cb2473ecd904ded65e90ad,38320af022ae5fca708b0c3335bbad16,1,af2b95eb92c0f9f45ed5b9664ba53bb2,undetermined,NL,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recalJZeSaUvosrg3,2164,bfa5a710985fc0099cefbd46a5e4c195,a7aa94d47e6f9f7ab52c9b77d443395f,"""middle""",3882,"""journal article""",recFMOoEmbV4fqsy3,b5923ccd9e6ae4307035b33650d90282,483dad8460137908c12ae83c85f18c1f,25ff0a8435df47d07aef2684cc9f2855,8eb04841c69a8816a52dc18868e6eff8,1,a7aa94d47e6f9f7ab52c9b77d443395f,undetermined,CN,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recalWiPdzxJEvzUe,3933,8854d1fd620178c17dec7eccf25a0cfc,5f117a49debd7ed5a99c665e2aa6470a,"""first""",7379,"""book chapter""",recBVSUbc282uVfGr,e1159f8fe1944996d9437ec930548c15,61a3027ac89da2da4db3888774b6f464,b96eb4c04658f60be9fd94b5ea2d5f7f,7a6e02a4d012af33196bee46d46f4afb,0,5f117a49debd7ed5a99c665e2aa6470a,undetermined,CN,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:36Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recam1PQb8E7xkGQ2,321,4361ab9c20d8f4dbd46d3100a1f2878c,44531867697bd079231b34740ea94b01,"""middle""",430,"""journal article""",recMmy3lbCjregyhA,752caf0798e9d043fdccf81b4f07edae,2043a69a1e17296beb3b9776210ce54c,0c226b3967ee1948590d01680641ac35,17dae552e0305b6ed249ae7aef36019c,1,44531867697bd079231b34740ea94b01,undetermined,US,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recanGWt6f6nLuyok,551,1613ea176be47ce5134556aa12709f21,e84337b0136ad65c68a1fb0bf7e84b82,"""middle""",914,"""journal article,review""",recS90y9OjXkRO5UJ,381212fb8ecd29afd4c423dd242fb847,5bd571b3be3a05833b2edfaac115a65b,e9a6a70be61725cfb939202dd9add0cc,cce387b4792fc313ae9ad7eb3e3209a0,1,e84337b0136ad65c68a1fb0bf7e84b82,undetermined,US,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recanLC0KMy1zcD2z,1619,c584695351a84e0672d220ca97ae1c47,7d1b154932460ec607664a5dd6c06564,"""first""",9065,"""journal article""",recbdkfmTV98SONpq,9743eb342c37856749eb425dfa951740,6b637fcb31cae824e7f06a8fff3486db,408e9ba3d1c95e3a244802c293099187,d714e800554aa695995ae68ec98b366e,1,7d1b154932460ec607664a5dd6c06564,undetermined,FR,396f1837bdc228159d12c551d5a704ed,"""unable_to_find""","""""",396f1837bdc228159d12c551d5a704ed,4e3b33df3ca6854177eaf0af49e0a4f2,gm,0,NA,d29fc7f1dc6e04834e83fc868f1a5b73,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recaq1w8FKq9rx58k,812,bf888b8f8cd4d4be31bc11969df724ea,b49d008c73ef67cfe455a6d82ad1d941,"""middle""",1432,"""journal article""",recsLRNPvejEENCby,d723c8981fa1cbec877f4edc8ed7cba1,ceed784430d57ffd470045f1ae654e5d,d2f24ad51f717eb911fad2515a8823ba,44bfa59c6225c0423425b1220dd002e3,1,b49d008c73ef67cfe455a6d82ad1d941,undetermined,CG,3a3c93c85ffa5b0aba0744e17cc676c0,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recarfDH9X6GbocGq,3969,b02c218116d346cda86b0403ecf6e7a4,b0b29a727f3e3363bf259dd4954d63f0,"""middle""",7438,"""letter,journal article""",recqBlzIPH2HpPaUo,8a3b13c87ea59a0ce198cd9acd465e37,592eb511b4e0b30f334947c208a3aadd,c09f9e3f51d9f5713c3bc9e88b1d7b98,b68afa9605659c9b2e3c17b87ffc4f3a,1,b0b29a727f3e3363bf259dd4954d63f0,undetermined,CN,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:36Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recavAiPH8gyaNXwd,864,9e3e7a8538848561f1f96791351dade5,7d0b3c9ed815023f26da2dabe73c786a,"""middle""","1531, 1532","""letter,journal article,perspective""",recyCHzwq6gwGpEFv,0b513ca5c850d8980dc0cc649acbeae0,11c95fb017f5db42190a8f6d170a7455,04d5e0a9496be7f28a009973ce089a0f,758d0c56ea8b95085db95cf643825130,"1, 1",7d0b3c9ed815023f26da2dabe73c786a,undetermined,"AU, SG",396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recaw2tIUHpJoYakF,101,2d1a6b3336d0747fb318260e10ac36d0,6671b6236d48f6dc1240b79fb278eff5,"""middle""",46,"""journal article""",recFiJN2KZ5PdMo3N,0cfaa0e46399231b219e69fce253b760,17f964b8925b1c430dee4bf1e6b14e63,9573d2d75c3875732136cbc9bc64b761,7da535b9013448d31563322c7ba38dd8,1,6671b6236d48f6dc1240b79fb278eff5,undetermined,BD,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recb16XdHIOpJmvr0,2993,95fc3f827f05e866b72d93d3f9e42725,07d9f2dbd11b18daa44701010aeb82fc,"""middle""",5655,"""comment""",recI8CXXBQh30Exkt,831ed5e6c322c097008b7e2b38bd0548,96ac2433241f742b2f85e11ec3946f6f,7d10fbfd11fd701244a5972440c0598f,ff5b2f93e398fff21bccc7e9ef7cc773,1,07d9f2dbd11b18daa44701010aeb82fc,undetermined,AU,df35389b9a98267e49c26e75749c4abe,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recb1C6a0EudPlS0P,3417,4c1a4572b789d54e90fe6bcfdccb2f82,7bb0b46b351fbdd9be349c5b64c1500b,"""middle""",6330,"""journal article""",recsMianoZ29PCz50,3bdadbfc2ea469dc9781a93628ba7e35,a1999f2a84702a12a706207066166b4a,871012f435bab9bb8a2fe9acc18b6b47,1fbc468e0ae79010ddfa9954d17f4492,1,7bb0b46b351fbdd9be349c5b64c1500b,undetermined,BD,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recb1JAWZNRbuZ7hi,3161,4b0f4652740da008c1786d8d69c7b92a,b9c01fc7c658c3fd0c3759b925d87b6b,"""middle""",5914,"""journal article""",recyfRQlqm81hgEaC,a7d7b04c786725cc2a3a5c383f6271bb,4bb19703225b8e4af72e043932bb0025,840cb7282e3dc367d35dd99f0fd6e60f,925759ee058f343fe00fc9aab4b68ced,1,b9c01fc7c658c3fd0c3759b925d87b6b,undetermined,AU,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recb1YCYv0fzkEEZG,1874,8d8101a6af754e82b52255ccb3648917,2d9545f5e3fc7f443c23bfcabf107f62,"""middle""","3362, 3363, 3364, 3365","""journal article,preprint,dataset""",recURluwWZRMjCTvq,8f7838f18a793ad3817eda73b4e4cc74,2e570e391e9cfe65e8ae6c9ca20ab047,628ee7c31e8583a0b71d389e20f39e9a,9f28f48a6406ff916fba66222ff6196a,"1, 1, 1, 1",2d9545f5e3fc7f443c23bfcabf107f62,undetermined,"US, US, US, US",396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recb1x9wJew7v9QG6,748,3f3d5ba15105d235accbf40a2670cea7,49ae0654944cdc7b4087e3d6c6aac90e,"""middle""",1311,"""journal article""",recGwN53zfU2lRZYM,0ae035a1078cf66a572df9f9a28169f5,61da2c782e267e7c35a131edd68c5848,3723999ac3f9e35a8aff23fc8c11ee2c,03c0b18476983c2f68b83d998907be5d,1,49ae0654944cdc7b4087e3d6c6aac90e,undetermined,US,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recb8ouMNhYprc8mJ,1841,40e0275f97fa665b4e46ac678bf2b8de,1d6622c746f420b919e8a1cd400aae1b,"""middle""",3314,"""journal article""",recHajUEyPa3LKuzX,32369b70a735d9b370907cbc39f25aac,3838c557828edb1dee49490b1b45fe34,fdbe0220319c655d3818e1cda70cdca0,496769af0f8a98e8f6bff886794cd23c,1,1d6622c746f420b919e8a1cd400aae1b,undetermined,BO,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recb9K1Pbipps2DOv,2508,c1df9b9401f229606ab14b2037afb297,b899c2b8c6e12d596e8972433d1d568b,"""middle""",4420,"""journal article""",recqre9sPdl7DmTgH,74c23642945a364786bce7a5727c6abf,6919181a3343faa3954ca14175b7937b,3ef8d5e178443affe4890e277aa4d861,a441200d34dc406e85e879249d6c3e74,1,b899c2b8c6e12d596e8972433d1d568b,undetermined,BD,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recbCIfxUadLB1xwQ,2239,22b5b5fca62c3c3f73e70b513a4d60ea,6ca6959f1076fb24585cccd7b8cb1600,"""middle""",4001,"""journal article,review""",recwMc64Bd8QD8fF8,94910748823a10a83a6b21a9f8202b62,2d87da557f46e0f45538b836175eeac5,f357c1e2179112b56757404c1ce3697f,cf4091f194d8822cd91b232f9c40f797,1,6ca6959f1076fb24585cccd7b8cb1600,undetermined,CA,b0e711a7444722ca5ac9370a859248e8,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recbI0IpG4vEcnClD,1782,2646143d242aedd5f9a04789bce2a8f8,cb5edacc89ce5013285ce6b3c4d41e52,"""middle""",3224,"""book chapter""",recLXURKPgKSp3FKY,7715bd98426301b4ca9f4eed9c216604,1afef17e2b4416804754e404a2760c5f,71d700793f74934fc066688d2b729aaf,3641a5b6f0a6da8bdecb664b0fa927b7,1,cb5edacc89ce5013285ce6b3c4d41e52,undetermined,US,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recbJP5KUhRVGRR43,3212,692e0315019d2f6d163461ea2c05e0bb,38eb965177f582d0720d87e292f89ad7,"""middle""","5994, 5995","""journal article""",recuhBy8Vlp8VCgUT,05631e0f6fa432fa03c74004b1dc53e7,ae6c3089d74dbd5696197e8dd38ccca5,7c7e475781345b558c0ce9c73e38e700,303350bdcd8c8817a97c311de1e6fa42,"1, 1",38eb965177f582d0720d87e292f89ad7,undetermined,"AU, AU",396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recbJhyss6juNbZpC,1865,f6685630b7e5e3c49470d44a942c4ed5,5af4baa6a2a6c34cf593fe9e3cafd913,"""middle""",3349,"""journal article""",recE8B80YG5I9PGdL,1b56e5dd692c0d492f71ea4addea8ea4,359ce1d9666d6413cdacfac29f6ea53f,c1c3dac9e8a67e63fe1e12798d496471,d879b1892e403827bc6ea65c47f1b0ac,1,5af4baa6a2a6c34cf593fe9e3cafd913,undetermined,BO,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recbLAzGIwlC8pSXM,3260,53646a154a6f0cbb57874cd65f483e5c,c553f7cf771f72e64b0fcd88935f5381,"""middle""","6060, 6061","""journal article,correction or erratum""",recvLNeaFfPIMwLDD,2d8de65aadf1f6894a2ba7c50f6f0c0e,999909a8db8d5d2effa1f0fba7c4bdea,1b2ff999672acf1206d1bf926c7c2c52,d0cf82b3e84d0e80d418341fbbc31e0f,"1, 1",c553f7cf771f72e64b0fcd88935f5381,undetermined,"US, US",396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recbLCMRxFD8IheYl,1428,412d62b209573c09b4406c689da7d91f,5d58126449c12778d96ac6ba00bae333,"""middle""",2451,"""journal article""",rec9jD1Blzqealdgt,5069f6d9fc7bf1cf70375febe1e734e9,7e86fd8b51cfb5e4f6eb1b711b355d9a,75e59c098fb0e5e42d46e26663744e57,39dadda21e0c4caa89ec027e2eb42bfc,1,5d58126449c12778d96ac6ba00bae333,undetermined,US,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
recbLDTdYCOv9BCXv,410,7497bcdcece7dc35b4cfc9301e8f21cb,0f8cac7db78b8c09e295d009eccaca04,"""middle""",611,"""report,conference paper""",recXsivfcNhiUNx5j,838ac9fe88f90e684d53222cfbe8bf02,2c2ec35875a3a739de55502baf89c3ec,4abd48f09697e9d1b6767ad68d36bd32,f2d467b6c239e9c04d6992d5e27efb1a,1,0f8cac7db78b8c09e295d009eccaca04,undetermined,US,396f1837bdc228159d12c551d5a704ed,"""""","""""",396f1837bdc228159d12c551d5a704ed,adafe19540a8cc293ea460c125057199,NA,NA,NA,999acfd8d489484974c51bebe529a73d,396f1837bdc228159d12c551d5a704ed,999acfd8d489484974c51bebe529a73d,2024-02-22T18:33:26Z,5963bac0ddd4b0c3af914e1d4375ed4e,5963bac0ddd4b0c3af914e1d4375ed4e,999acfd8d489484974c51bebe529a73d
