id,name,resource_type,identifier,publication_date,source,status,accessibility,country_of_study,keywords,created_time,author_team_size,source_display_name,source_id
recapZPkptRyThQJX,bd3c45275d4313574c67af159f5d078e,"""journal article""",ed63eaa3f9b0a3fa46c4a658b6187dc4,2018-01-01,OpenAlex,published,open access,"""Australia,Indonesia,Papua New Guinea,Tanzania""","""""",2023-06-20T22:36:16Z,11,4f14ace3b4e001cf4f133142b81c618f,999a1f22c227c5885244eb93226e05e6
recbShYJoWP4DwVpB,ee9965b03d9f87e3400a0eecea4f24d6,"""journal article""",4795029a2d9c9bdb487b43f14d18d0b2,2021-01-01,OpenAlex,published,open access,"""Cambodia,Thailand,Lao People's Democratic Republic""","""""",2023-06-20T22:35:06Z,28,3597ee5f0fc791263be6753b655b5bca,4bb0c371076f041b8c8f4dcc1dae6c92
recbWG1KvejOPPthj,86a3b3e1b70a5a732a4d79f120f306a2,"""journal article""",a5d1d0fc0c5423aeb8db166393462068,2018-01-01,OpenAlex,published,NA,"""Bangladesh""","""""",2023-06-20T22:36:34Z,9,51e37f7f73f63d7df3aaccf496e18e6d,a6072b6198246e39d5c4674a73cf181c
recbWJOD4IFKGoi90,55822dd3eb9aec7941d9e886176854cb,"""journal article""",2cec0ca623f8adea9fa83094d05ae050,2021-01-01,OpenAlex,published,open access,"""Bangladesh,Bhutan,Nepal,India,Sri Lanka,Pakistan,Afghanistan""","""""",2023-06-20T22:35:54Z,9,baa9f5ca9a7273bd32618d913bf86825,b073c0577c49243bda97bc9780f49511
recbe0rurrYBqHCEy,e4b4daa7c21fe6da133daeeaffa3b799,"""journal article""",4fbd9a83f2700fd7507adad8fe6ef7f3,2014-01-01,OpenAlex,published,NA,"""Bangladesh""","""""",2023-06-20T22:35:41Z,13,36d1a6653165b8dc5571c71d55d7898d,fb8b594a7c9c38152a5a0145dd6091f3
recbmSaLukgSUtu9x,2cb2cf0ce7f32f246531bfdb0bafc25b,"""journal article""",bb4f06a1c029ae8728da05b3d82dc360,2012-01-01,OpenAlex,published,open access,"""Malaysia""","""""",2023-06-20T22:34:17Z,10,cb056415cefda968ba6b17fdd84d78bd,0e38fb7a9e4201ae8fd0694ba349e03a
recbxDZZvPfgn6zCC,3afe37d6ccafe0563fe9df6bd5e187a0,"""journal article""",d82c3b5e273d58b5b2da27c5de98ef2e,2018-01-01,OpenAlex,published,NA,"""Sierra Leone""","""""",2023-06-20T22:34:17Z,27,971c9d902efc4dc3db86939a513104a6,acd89a55955bc68e966c49d3556bf429
recc5fGTG6wO2Bf94,ccbaa5c247862299f8dc102b68343761,"""journal article""",952b7705b6ef0d74e0c51558d9512bf1,2022-01-01,OpenAlex,published,open access,"""Indonesia""","""""",2023-06-20T22:37:03Z,19,e3ea129caaaaf7c32b3d58b087c49dbb,c7044060e1ae040809feeb6f6c2bad3c
recc7oMkq5NPO9xZ0,1862b407ba84a590ba399aa893fb0aa8,"""journal article""",e9c3ac3ba6636a8b332c68ab14480fe8,2016-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:32Z,16,d744698bbd381e3e9382fdd973e95813,b9e8ee081b2cfc06421999d60e36a70f
reccBh9ZqLdLRm1a0,4237bbe65585b592b6fac9675f8aab0c,"""journal article""",bae6d1ebadba3ba3fc7802e8eca5d5bc,2017-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-06-20T22:36:27Z,4,80bb4de1d752a31cf5cd35d6e07d22ef,df9660e285d433ddc89d0eefdc01207f
reccN299uzguruqz4,bd201db4b85e899305822bc7b91ed181,"""journal article""",903fea8b9c9e2ad305ae9a9122e5e1b3,2015-01-01,OpenAlex,published,NA,"""United States""","""""",2023-06-20T22:35:37Z,6,3ad860ad04958a18d063e90502103525,6b419072b60326239a5c784952df3679
reccRRecylFSBYNVF,8140eaec43b55b3411f131130d37bfa4,"""journal article""",5ba564b82f005854abcd30ccc95031a5,2015-01-01,OpenAlex,published,open access,"""Australia""","""""",2023-06-20T22:35:38Z,4,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
reccUB5NAlRrZHPrp,cecd63f7b5042badea40930da3d57ea5,"""journal article,review""",ad86c8331f02daec45fd94e63d953a95,2013-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-06-20T22:34:21Z,6,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
reccaEk9kem9FzjLR,05e2d15d9b65272a162f11ce6b93f88e,"""journal article""",33da0b2d7661821b637b1eb43745098e,2013-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:06Z,5,4f14ace3b4e001cf4f133142b81c618f,999a1f22c227c5885244eb93226e05e6
reccajFhSblc17OKD,00aafc00b6ce1e509acf5eecf83a259a,"""journal article""",0f8de815a542ffa5cc1b4a8b3fc46d1c,2021-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-06-20T22:36:18Z,4,392a2067588430b908acdcfa01006f0c,757823b3fa475c0a6b163f1e974e82fe
reccpmwbRL6qmmp9D,a1bcc9a76bcec79f9e155eac56475c7a,"""journal article""",9879ed5cb797db2776c6318f04113747,2020-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:36:48Z,9,029d23da1bf8e7ef644162a630142cbf,89ac0bb42163d9a46513712a0a10ad5e
recdABANSStTCTEDc,b3643cbabdea425a8fca93b13fdf2a58,"""journal article""",2796150e685dc4d069851d42a36f6aef,2017-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-06-20T22:36:05Z,8,2c042f8b33927809a1f2ec9647cf7506,a20c08911a48a9ac78f52078435e74b8
recdDsdtpw5x3z8YU,12f5402f67ae1eec58ddea75c1743005,"""journal article""",082dd68b06f7f34ac58c5be9dd748832,2011-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:21Z,10,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
recdGgSBPLgBBwBjm,e685ef8e2f110b600425543925aa338e,"""journal article""",6f7ceddea46a87cfe3616b4172997254,2016-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:35:56Z,7,edfb597ec7fcfa7cda844fa9cb21b6d4,d237900336dc4fa6630ac12a3c049e9f
recdHwaYD7XmiekPk,479c8c2312ddf53767c54fbab7666aac,"""journal article""",5c408aadf6413fec77768d0806abc76b,2021-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:54Z,7,b92c376e29d7d4bc84843b72e83542ce,1281ee29588a22cbe23965566fbc2c26
recdRmwZf7pZptfgp,7296c5a9dfab9389c5591d5748d8b99a,"""journal article""",a0ec0e96c865bf881060d0d1f0c43a15,2021-01-01,OpenAlex,published,open access,"""South Africa""","""""",2023-06-20T22:36:14Z,7,9a74a40d1f41d6b72f506b3e13b49719,9cd977bb59ce849f4621dd831d39c3b6
recdkWYfvZ4CfmipJ,8acc95d2b948c7d48ec10504455a9224,"""journal article,review""",4eab3b641c481802c76d408b8bec15ff,2022-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:50Z,20,2e8c3068c6dea7747ab81019476a6a1c,f127901f87fa05b19205d97967ebbf97
recdnDwpHZjdaYSSw,35c19ab82aaf957546540ffc54cac86f,"""journal article""",79b755e32be40a66da16c55c8b00fdfc,2020-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:35:49Z,7,029d23da1bf8e7ef644162a630142cbf,89ac0bb42163d9a46513712a0a10ad5e
recdpeKMPHymW5P6m,ef623f5896e741a08ebac5e9ff17e8b5,"""journal article""",47759e8269a57c9d47ad27d0cb93da06,2021-01-01,OpenAlex,published,open access,"""Democratic Republic of the Congo""","""""",2023-06-20T22:36:01Z,10,9e40e0ed527898c19c017bb7785362bb,2d2cd671234c6759cb28e5a5492b302a
recdzLgn1hWQ1aufD,401ed13cca142246ef48cd77376495cd,"""journal article,review""",896358c866cd4dc65e527117110c00fb,2017-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:14Z,3,7457aefb820b189c4a12f99dd11c8409,1d1f02d53ff4511ef82629865b908ba3
rece4XeUfumEROmJL,246c5cc0709172cf2f2918acc82a3d88,"""journal article,review""",0d2afa52cdca2c0e1fb2f69f74676767,2019-01-01,OpenAlex,published,open access,"""Australia""","""""",2023-06-20T22:36:07Z,7,93c2449c9f841769e29a6e91c7513b45,787618e87721b8632c7126ff4be07ef5
rece5R7XKZxmy5gze,9f20d1ec9ec8b69acefc5bc318f733aa,"""journal article""",bb3c77df9c292634dd399158523d2df9,2017-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:36Z,8,0175959b102ea0003aeaa1aae772e5b7,d8e5e01ef13e4476f20b1ff8afb5ce23
rece5ixSffxwkXZE8,ccaa507c7043404b3e4839425a881ed4,"""journal article""",9ceb528b2fa04257d297327f38d9fa51,2016-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-06-20T22:35:14Z,1,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
receExGxhXCsxh1Z6,45cd51e9813abaeb0ea4ad68d21625c8,"""journal article""",a68b44a2abae1d0c6102dabc488f962e,2017-01-01,OpenAlex,published,open access,"""Australia""","""""",2023-06-20T22:34:53Z,7,d9664afca8c1dbc7fc98ef4086a00b4c,5d20e82bbaf649f5c839610c3f454c9b
receKjqabCt6DeMbS,fa5a2fa84072561d92ff03c4dfdefc76,"""journal article""",bdfb6fd2757715d46ca3e7a3b003c575,2022-01-01,OpenAlex,published,open access,"""Brazil""","""""",2023-06-20T22:37:05Z,3,90b78da609bcb31a05a4d0e5af42407d,2b921b0f5986a6afca8adabf9668150d
receMs1gjd39ZXirb,6ac1d796a097075fbb586e2f4d830721,"""journal article""",c67e59233f492c016512ca8e789b211e,2022-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2024-02-22T18:05:05Z,15,0bfcd368c81e8e379a9436bc9504ee89,a2229ddf215bf186ebce40c0cfe28de0
receNNswtAB9AIPxF,02770c4f0616d7c1354f722257b6a221,"""journal article""",a4de330cd791c3b8307df0edf6a1bc29,2022-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:37:43Z,10,7c0b658fdf3130a2eac770b5e4650601,28414ac2e02543e99511bd816800c8f0
receP5LdAq3JfDE8x,eaeec0ecc1c429959a04a58b87e0a2a0,"""journal article,review""",30b540d5f501ee197f023c68fa40d8fd,2022-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:25Z,14,72258c0c8e4d8e3c321375d8a7b20657,f8aaf0048d188109f769a314602d2b8d
receoXd6HYpvoIZUo,00baf7b66868c59b6fe4d00f3095bdad,"""journal article""",87e58e2f1f29c4d86ee6be8d952e06e7,2017-01-01,OpenAlex,published,NA,"""Mexico""","""""",2023-06-20T22:35:37Z,13,dfd252e2c35218efa4915483ac22403e,28daba56f39720a7d1f2bb75a5af00ee
receu5SEn5UESKV6g,5413a23df9981e6fdca45a1e4e089858,"""journal article""",68148e2e90e7517135d56987b9359d2d,2019-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-06-20T22:36:17Z,6,407ae7cea096d6e2c70116520951de0b,55d51f17613d896a17e516e276ae610b
recexbFsftJgV4yt9,483275832887ba20e91c08f28d7a5cf3,"""journal article""",4c29e45f17563729718256e993327883,2019-01-01,OpenAlex,published,open access,"""Egypt""","""""",2023-06-20T22:35:01Z,16,48d398df674b8da608120e611140c769,b691b7757ee270a69e8e2af5152516a0
recf0DZkXIujg2xac,9eb8842d9d6eac3abfb45e85b5413d56,"""journal article,review""",bfe393ad30a62653a9c7560d661a5df5,2021-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:43Z,6,b92c376e29d7d4bc84843b72e83542ce,1281ee29588a22cbe23965566fbc2c26
recf6ZCid0tihNAwC,31df6d3738cf75a538b5ceffb64dcbba,"""journal article""",b0572eaf61894bd3acba0a7bbfd77349,2021-01-01,OpenAlex,published,NA,"""Bangladesh""","""""",2023-06-20T22:36:38Z,8,a96e8b307aefa4efb6512941cd4ac7b3,f34deacf469e26b99f28ff0cce9fc5dc
recf7D6jXEeBS4VfC,6be1bf57305c9a66575993e9d55e2d8d,"""journal article""",2850526a17d949c1ff0445753ffcdc94,2013-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-08-09T17:30:30Z,13,0bfcd368c81e8e379a9436bc9504ee89,a2229ddf215bf186ebce40c0cfe28de0
recf7uox6ozftVdYw,ca80715568bd81e01fc4db1d5ffdcd10,"""opinion,journal article""",49a84c2afd807623c6710cd42a4bd4e0,2020-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2024-05-06T14:26:37Z,18,4e2100db04b673021d2a5ddcf0e48844,48ee2dac29ecf28d70e0ef2fee4942e4
recfHkG6aZXu5RPLn,c6eb7aecc208d1396326ded823224536,"""journal article""",6699cc4f1416640fe8fa4c460605b457,2019-01-01,OpenAlex,published,open access,"""Tanzania""","""""",2023-06-20T22:35:10Z,8,fcb5fe50ae1690ad35ad31fa24a2799f,804a5a6c090e11ee32e09ab0f17b9977
recfMHdUKnreA7a5m,9d642b634b3ca29393100f8a8ed3840c,"""journal article""",5d615d448b64188ecff6653680892a75,2020-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:36:07Z,11,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
recfPlioyyk8G7ULc,3f3d5ba15105d235accbf40a2670cea7,"""journal article""",0ae035a1078cf66a572df9f9a28169f5,2021-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:36:13Z,39,151db44e593a16a59c6a664a1d570b7a,d95eebc001f90d0c418a6c9a30b2eb25
recfTDh7mDFg85mSh,a377963843ec25938c5407c156796ac7,"""journal article""",508b0b17ce16664850fa9d6bf5e9594f,2017-01-01,OpenAlex,published,NA,"""Thailand,Lao People's Democratic Republic,Cambodia""","""""",2023-06-20T22:35:33Z,10,d8a6e03bbbbada0caea5ae5f450f6a22,e3fe00c1b5d6e0debab7b398f9f6a763
recfmTwQ9FCr0FhXW,efd0c500f31303e5817c69d4653a202a,"""journal article""",a5a5ed85621b02b8edeba2e673edf7e8,2016-01-01,OpenAlex,published,NA,"""China""","""""",2023-06-20T22:34:18Z,12,48d398df674b8da608120e611140c769,b691b7757ee270a69e8e2af5152516a0
recgEhHupQj2vk230,06d95f84fde17efe92db96b2950c30b9,"""journal article""",ed2cf6df86518f1ea6b144e5694b8a9b,2022-01-01,Manual Search,published,open access,"""Non-specific""","""""",2023-07-18T16:26:25Z,9,4bfd83588026891c18dcaa0942cf5446,85c02b948df37ec3a5f45e5a5721bc56
recgGOU7Zc3foOvuY,269232b355990dcd130a291593455894,"""journal article""",e4c8b8352d6944c173660fb93d596902,2020-01-01,OpenAlex,published,NA,"""Bangladesh""","""""",2023-06-20T22:35:24Z,10,91ca51cc035f96d0fe33df8aa5ed64e6,e0acc4fd34ff18d5719a5ad7dbd97a9b
recgXJxliZxjT2Ky9,6251bd9ad5bdb4206a8463f2ee47da6e,"""journal article""",0a3232d25749cbdfc4f834fa63672d64,2016-01-01,OpenAlex,published,NA,"""China""","""""",2023-06-20T22:34:48Z,11,48d398df674b8da608120e611140c769,b691b7757ee270a69e8e2af5152516a0
recgc0DU2SizyFnoa,32095aee108a655f0d8d3ed08e1b5fbd,"""journal article""",3d531789c7c45849db5ce9acb730c127,2018-01-01,OpenAlex,published,open access,"""Australia""","""""",2023-06-20T22:35:18Z,1,c09ee5a9aa1a7df55e0cbd937d3ac216,832f7bd327c685aeabc095736bb53c3c
recguxo43hLLNtTGA,e698bf7681485e096466531d67eadc53,"""journal article,review""",df196aa1e5805075ddc48aba3453e83e,2020-01-01,OpenAlex,published,open access,"""China,United States""","""""",2023-06-20T22:35:12Z,23,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
rech08tL5pQeIkzJZ,a4a54dad7bc3dfb6c3c64e7ae2e33fb8,"""journal article""",dffe80f6daca544d640141821235c7aa,2016-01-01,OpenAlex,published,NA,"""Australia""","""""",2023-06-20T22:35:16Z,8,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
rech3wXb9lTA7UXfK,0d155a41815bcd9a776c789a69837d76,"""journal article""",d4e4bed39be9bb54a629e2e0c1da2e57,2018-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:36:06Z,6,379c5f4cd08b98307f20d1bba0054072,05a46cb90026a7e5b89ab34d88b962ce
rech6i2IgiibCI5fz,6a62b1f59e60d47ce6ee0de1c1ee22fe,"""journal article""",27d6d1e89e7ba8f9af3636aa32742aab,2018-01-01,OpenAlex,published,open access,"""China""","""""",2023-06-20T22:34:19Z,16,0154aa9771e1ec7d0d86cc7627230577,d7d2a8eb55971ccf154ff0f3c44eed43
rechFtGBm6mVrHFsD,eb612cddb51274307dcab7b31016d45d,"""journal article""",8913e2e764c170cfc45ea81fac7d8292,2021-01-01,OpenAlex,published,open access,"""Thailand""","""""",2023-06-20T22:36:49Z,8,692273fc1ace6d9a269757dc1bbe6893,fd50445f99bb120fbf5c19c21094b52b
rechG3l5B60gLBYX0,4eb83e8f58298db73dbeb251a90ebeb6,"""journal article""",46541fbcb72172198455d48bdd1139d8,2019-01-01,OpenAlex,published,open access,"""Australia""","""""",2023-06-20T22:34:52Z,13,d2ce6c31038b5cc178291f3d87754281,71b52e53d4d9ce3b3476c080e73ac300
rechPMoqDvzM9quTp,d9792aaec2730db8c6971040d9fcba74,"""journal article""",2d2344826db7dae305c914939e8b9bd7,2022-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:36:31Z,9,7c0b658fdf3130a2eac770b5e4650601,28414ac2e02543e99511bd816800c8f0
rechR3lMLbnalJdCs,68a2b0e54694450d4154c48d40046d1f,"""journal article""",f9295bc2e4cbe0a26e19c0f73ea42a46,2015-01-01,OpenAlex,published,open access,"""Australia""","""""",2023-06-20T22:34:42Z,13,4f14ace3b4e001cf4f133142b81c618f,999a1f22c227c5885244eb93226e05e6
rechVmIfGrwTxSNLv,ebda769bffd0d3b42e827645182a41cb,"""journal article""",304cab7e1d49caa8b3e89a9d4ef49eb1,2016-01-01,OpenAlex,published,NA,"""Bangladesh""","""""",2023-06-20T22:35:00Z,14,d9664afca8c1dbc7fc98ef4086a00b4c,5d20e82bbaf649f5c839610c3f454c9b
rechkVdw9J2YrBmcc,b11d400fa7dffa67f961f3b318b34d97,"""journal article""",e8c7595403b3dbb0cafbc4212280f508,2018-01-01,OpenAlex,published,NA,"""United States""","""""",2023-06-20T22:35:29Z,6,ac3c046bf28364918de46c10bffaf80d,77c9efc8341dabe86eaf77de1f6e169b
reciEL2CmU620H9IP,0d7e0c149071e8a4c68d53d903bd9fdd,"""journal article""",9d3f72f9d671d26db8c916866907ec20,2011-01-01,OpenAlex,published,NA,"""Mauritius""","""""",2023-06-20T22:36:09Z,5,84528bf39228433f253a17865f46d6a1,4ba9031f4767642075de6c2b5e6ec111
reciO8MnUW55Kaixs,bb169e1a671b985e806ad67ff3660b3f,"""journal article""",5358c2254f3a4bd81b128bc0204c936b,2014-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:27Z,6,4f14ace3b4e001cf4f133142b81c618f,999a1f22c227c5885244eb93226e05e6
reciXfae7yJ3gGEH3,f62b8d269a93771ee8d892f4b99b614f,"""journal article""",a844a979a0f4850e6cd10cbadf94ca6f,2019-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:54Z,10,4b60d3fc2c01e68463df9d6049433baf,dc59939e2f176231ac8c1670c3091d27
recioe3vXLmDseEwc,27687ac103a454bc1cad5f24f09b3840,"""journal article""",4e103c7fe0c7ee94aea524d77e8c2707,2021-01-01,OpenAlex,published,NA,"""Bangladesh""","""""",2023-06-20T22:37:28Z,9,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
recirxOQhBFK8BEe1,de92070a213c38c355fbdf8c3ae6030e,"""journal article""",4841ea668ab937cecca827411f4a2bb5,2021-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:36:02Z,11,7a48d672267f8291acf36b56beea68ea,5368715d220752bf34f6d666571681c2
recj93XtGhmsBtLgv,9d81624221346e8090e0279347a9886b,"""journal article""",fa94ce7e0aeb97e1d4be871f92c9f77b,2014-01-01,OpenAlex,published,NA,"""Australia""","""""",2023-06-20T22:35:22Z,7,dfd252e2c35218efa4915483ac22403e,28daba56f39720a7d1f2bb75a5af00ee
recjFISBbVE8F5HXc,f8d7e1d82406b56ab3086dd0f47bdd05,"""journal article""",60acea8a1f469844bbce7e165da8025d,2018-01-01,OpenAlex,published,NA,"""Tanzania""","""""",2023-06-20T22:37:20Z,3,84bc0c9386a818db31f1ebc0e8b60936,60269e4d89731b7340c4e13b2c72431c
recjOThqgGCPeqcYl,08ac01350c1c9edcba4b9d7a9a67bcaa,"""journal article""",b38a4d3928024e9e69e00bb8fa1bc9c9,2021-01-01,OpenAlex,published,open access,"""Brazil""","""""",2023-06-20T22:37:28Z,6,6bb816c6dde7f462d3354657fc27c220,e801fa2f431b22507324dd1aa53734a4
recjtA2EwumT1CepI,4f0f9095219dd8767cd90031b6b8c698,"""journal article,review""",d3db57aa517a62aca7e7c109b7522c20,2021-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:23Z,8,b92c376e29d7d4bc84843b72e83542ce,1281ee29588a22cbe23965566fbc2c26
reckBOcFhAcFy6Ecv,ea9fe8b3b418970792244eda85e132bb,"""journal article""",143993cc40abc7f172a65e4b81f78d4b,2016-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:34:37Z,13,0bfcd368c81e8e379a9436bc9504ee89,a2229ddf215bf186ebce40c0cfe28de0
reckCEq3poX7lHjOq,26d09907c8434037750b6fe5bec91ab0,"""journal article""",92581317a07b99c76ec71432950854ac,2018-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:47Z,4,cf0926f0913f8e75b914d58eab0ea1f6,178bdc5981faa45307e0524137d63d00
reckCdZLKb8MeCwFs,9ad78e8a8cc692d4a1c46330f8eabadd,"""journal article""",6679f04befccc1ca73e1815cec5f4b98,2013-01-01,OpenAlex,published,open access,"""Democratic Republic of the Congo,Sierra Leone""","""""",2023-06-20T22:34:57Z,10,e9551e1e24cfa90f56270e0909ebdb9b,cb3e502e123ca8d05906280e5bb2099c
reckDCXRQwUJVk3TZ,abd4d22ee34f50c45d99761ce4a7e6de,"""journal article""",78cf1a07c4d369feb915622e2a6d51c2,2021-01-01,OpenAlex,published,NA,"""Brazil""","""""",2023-06-20T22:36:29Z,3,0fd2eec501ad3bab3d9b9e262650f5c4,e958ab255735eee5e11e7f8a76ae7c54
reckJcgMUgZFtOaUk,a04bfc67c835e0cd1dbc768c7b758bbf,"""journal article""",6aa86b3836b985ba960fd14a63057bff,2021-01-01,OpenAlex,published,NA,"""Democratic Republic of the Congo""","""""",2023-06-20T22:36:01Z,19,586b50345ca6efb771ade13659094551,9b5150406d5cb43b74717be68ff0a94e
reckVDrZkRgm9Bv43,fe9d078cb435bdaf2213a17281cdfde0,"""journal article""",31c1169fdc6d90e22a5c925c81d4eb16,2021-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:36:28Z,6,0175959b102ea0003aeaa1aae772e5b7,d8e5e01ef13e4476f20b1ff8afb5ce23
reckYisLfXJk6mnzy,c227224ff4b91ec66b944f01be7c0eda,"""journal article""",5ab0f678304213448857f21404afb1c4,2021-01-01,OpenAlex,published,NA,"""Eritrea""","""""",2023-06-20T22:36:36Z,4,154fc40ab9c2713f0044e2f775a231da,f42b367fe9c81271b1a50b602f992aca
reckfrbqwJTHuZyw2,d6a0d6805bb11b0d06b45b3baaf32ec3,"""journal article""",b51f3da484f46104316366029d432e8d,2019-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-06-20T22:36:17Z,7,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
reclB0Anb11hDpWBP,f6685630b7e5e3c49470d44a942c4ed5,"""journal article""",1b56e5dd692c0d492f71ea4addea8ea4,2012-01-01,OpenAlex,published,open access,"""Peru,Bolivia""","""""",2023-06-20T22:34:38Z,22,aa8aca01a973550cd62e4327c52af0ed,e6c201cd8592e51dff17c2521e5436f9
reclFv72wROiHy1IM,8e9b9ddb35d5fb700ff1526ad542ca63,"""journal article""",8680349fcbaccd40cc21556a7cadc571,2011-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-06-20T22:35:16Z,5,34f6b3640ed6befa12ff2b7389654d6e,80ea185070ab97c8cc9520c88aa03d37
reclLH8Qyo3jUxVzr,43d181be53f6cb45a38f1095f0c7c0d0,"""journal article""",53135b874d7cb9a3a87621931cb2502c,2014-01-01,OpenAlex,published,open access,"""Saudi Arabia""","""""",2023-06-20T22:34:23Z,10,343707fe38e402327ff978cba525c8cd,36d6737baf92a6b8b9527b938da773f7
reclPDh8MCUpgcwsa,b9bd9baa9d77d468a4ab56a4d72d0594,"""journal article""",f80ceee278571270404477c70e3282db,2021-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:57Z,8,7457aefb820b189c4a12f99dd11c8409,1d1f02d53ff4511ef82629865b908ba3
reclWmV4XHE2VdB2s,289bda052bea2e12b254584a2eb25deb,"""journal article,review""",4f39b19344099bbe4af54803f8dc2d6f,2022-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:36:21Z,10,dc692d003f404484498b65a2c768ac92,7d50ce76cf1ca1876f08b4d23704ef22
reclfWRQnl4Vqez8y,06a86ab21a569f710bce5f1be38b6350,"""journal article""",1b23b4e1418cf7f4be04dd2f1a22e2f5,2019-01-01,OpenAlex,published,open access,"""China""","""""",2023-06-20T22:34:36Z,17,8db051201219ca35c30e3d7fd8d77b49,484c14a3da96b0d49b4ecc3d64a774ea
reclkp5XxEWPwox0H,51caaa53530fbbb589048d0e4d092b63,"""journal article""",6ddde8fec5087b6f64dc3e25592531c9,2012-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:58Z,9,4ee4b6f876399d4977d67d372750368e,3bad49a8cc474d6ed71c2e5c243a643a
reclnyADJf2GwJNLa,2209de3c5e618c7a10667988e5689bd1,"""journal article""",be1dc3839c5cba799846b17219e40d88,2015-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:43Z,18,4f0b576d53d5e06bec10ce79b1ab106f,2a279b991e25b3c3892aa0fa7110e9f9
reclpP7KMvGwzIPgW,123b614b7b97bcc19f0159b68598617e,"""journal article""",7a596879578a437b113812b2dca6cc46,2017-01-01,OpenAlex,published,open access,"""United States""","""""",2023-06-20T22:35:07Z,8,db754209bf14f734ab3e476658e3b02e,8da13cd5a416fdc3f266392f9e669fc5
recm6qSUfVFAWXJLN,b78bfaed0903942ed47b33f15d746a35,"""journal article,review""",c1e278c6ec96d4cd324a2e62440d246b,2019-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:18Z,4,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
recm71yLvyt3MWNLm,b7480d86f7e7ac752e83c13edb9ca02e,"""journal article""",87bd3b4403182d68be08c076648245eb,2020-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:36:00Z,9,324df8c43593b5ee4dc5cccec5bd562f,411d6a32de103b7c065b3fd1f57fb93c
